,Date,Open,High,Low,Close,Volume,Year,Sentiment,SPY
35,2010-02-24,64.71,65.38,64.16,64.69,1715100.0,2010,,64.69
36,2010-02-25,63.99,65.62,63.1,65.61,1531100.0,2010,,65.61
37,2010-02-26,65.66,66.83,65.3,66.05,1231500.0,2010,,66.05
38,2010-03-01,66.02,69.75,66.02,69.7,1838100.0,2010,,69.7
39,2010-03-02,69.99,70.0,68.82,68.98,1708100.0,2010,,68.98
40,2010-03-03,66.13,68.39,65.62,67.55,3149900.0,2010,,67.55
41,2010-03-04,67.2,68.57,67.14,68.01,1009000.0,2010,,68.01
42,2010-03-05,68.25,68.695,67.03,67.65,1302500.0,2010,,67.65
43,2010-03-08,67.99,68.76,67.82,68.68,866300.0,2010,,68.68
44,2010-03-09,68.2,71.345,68.15,69.94,2025700.0,2010,,69.94
45,2010-03-10,70.27,71.5485,70.07,71.28,1106400.0,2010,,71.28
46,2010-03-11,71.1,71.59,70.43,71.19,1208200.0,2010,,71.19
47,2010-03-12,70.15,70.5,69.32,69.98,1338500.0,2010,,69.98
48,2010-03-15,69.98,69.98,69.16,69.6,1001800.0,2010,,69.6
49,2010-03-16,69.55,70.8501,69.55,70.63,1214000.0,2010,,70.63
50,2010-03-17,70.9,71.7399,70.4,70.92,627200.0,2010,,70.92
51,2010-03-18,70.71,71.13,70.44,70.54,513300.0,2010,,70.54
52,2010-03-19,70.7,70.9,70.07,70.45,1415100.0,2010,,70.45
53,2010-03-22,70.35,73.0,70.05,72.89,1030900.0,2010,,72.89
54,2010-03-23,73.0,73.49,72.03,72.96,711300.0,2010,,72.96
55,2010-03-24,72.93,73.17,72.25,72.37,485700.0,2010,,72.37
56,2010-03-25,73.5899,75.0,72.56,73.54,1192800.0,2010,,73.54
57,2010-03-26,73.53,74.91,73.34,74.3,775400.0,2010,,74.3
58,2010-03-29,74.9,75.0,73.65,73.9,800300.0,2010,,73.9
59,2010-03-30,74.9,75.65,74.43,75.06,1094600.0,2010,,75.06
60,2010-03-31,74.3,75.06,73.72,73.74,816400.0,2010,,73.74
61,2010-04-01,73.62,75.7,73.62,75.0,1939600.0,2010,,75.0
62,2010-04-05,75.58,80.06,75.57,79.99,2380500.0,2010,,79.99
63,2010-04-06,80.42,83.97,79.84,83.37,3917500.0,2010,,83.37
64,2010-04-07,82.085,82.37,79.2,79.73,3602100.0,2010,,79.73
65,2010-04-08,79.27,82.0,79.27,81.83,1987500.0,2010,,81.83
66,2010-04-09,81.09,82.5,80.43,82.42,1651900.0,2010,,82.42
67,2010-04-12,82.3,83.25,81.55,83.18,1347200.0,2010,,83.18
68,2010-04-13,83.28,86.65,83.0,86.38,2489200.0,2010,,86.38
69,2010-04-14,86.96,89.1,85.82,87.57,2579500.0,2010,,87.57
70,2010-04-15,87.25,87.87,85.5,86.83,1714200.0,2010,,86.83
71,2010-04-16,86.46,86.9,84.18,85.31,1567400.0,2010,,85.31
72,2010-04-19,85.25,86.6,82.77,84.8,1924400.0,2010,,84.8
73,2010-04-20,85.08,87.42,84.86,87.07,1773500.0,2010,,87.07
74,2010-04-21,88.45,89.0,85.39,86.98,3473100.0,2010,,86.98
75,2010-04-22,91.0,102.49,90.65,100.25,12920300.0,2010,,100.25
76,2010-04-23,100.01,100.56,96.36,99.73,4259700.0,2010,,99.73
77,2010-04-26,100.49,109.7,100.44,108.17,6745000.0,2010,,108.17
78,2010-04-27,105.07,106.06,101.63,102.07,4894800.0,2010,,102.07
79,2010-04-28,101.53,102.7599,97.8,99.39,3252900.0,2010,,99.39
80,2010-04-29,100.81,103.95,99.36,103.17,2582600.0,2010,,103.17
81,2010-04-30,103.85,103.87,98.58,98.9,1865600.0,2010,,98.9
82,2010-05-03,99.96,103.81,99.0,101.99,1996300.0,2010,,101.99
83,2010-05-04,100.02,100.89,97.85,99.36,2197700.0,2010,,99.36
84,2010-05-05,97.51,101.689,96.21,98.23,2107100.0,2010,1.0,98.23
85,2010-05-06,97.1,100.99,90.0,96.97,3492700.0,2010,,96.97
86,2010-05-07,97.0,100.0,90.43,91.09,3701200.0,2010,,91.09
87,2010-05-10,96.23,97.96,95.01,97.505,2652500.0,2010,,97.505
88,2010-05-11,95.65,102.15,95.58,99.82,3300100.0,2010,,99.82
89,2010-05-12,101.69,107.91,101.43,107.83,3892100.0,2010,,107.83
90,2010-05-13,108.45,119.5,107.2115,110.01,10221400.0,2010,,110.01
91,2010-05-14,105.495,105.97,100.03,100.56,4994900.0,2010,,100.56
92,2010-05-17,101.47,107.04,101.3101,106.35,4511100.0,2010,,106.35
93,2010-05-18,105.39,107.73,100.6,102.01,3928300.0,2010,,102.01
94,2010-05-19,101.04,104.49,97.36,100.61,3275300.0,2010,,100.61
95,2010-05-20,96.75,97.9699,92.99,94.99,4131800.0,2010,,94.99
96,2010-05-21,91.43,99.99,90.8101,99.47,4287000.0,2010,,99.47
97,2010-05-24,101.38,104.36,100.01,101.62,2633300.0,2010,,101.62
98,2010-05-25,97.5,105.0,97.0,105.0,3337500.0,2010,,105.0
99,2010-05-26,107.45,108.83,103.5801,104.8,4771700.0,2010,,104.8
100,2010-05-27,108.0,108.99,105.5,108.86,2803800.0,2010,,108.86
101,2010-05-28,108.87,113.94,108.2,111.15,4026900.0,2010,,111.15
102,2010-06-01,109.26,111.18,107.081,107.29,2270700.0,2010,,107.29
103,2010-06-02,108.9,111.06,104.79,110.7801,2642000.0,2010,,110.7801
104,2010-06-03,111.94,114.6699,109.91,111.85,2608800.0,2010,,111.85
105,2010-06-04,109.88,114.7,107.545,109.78,3106300.0,2010,,109.78
106,2010-06-07,109.8,113.24,107.25,109.16,3745100.0,2010,,109.16
107,2010-06-08,111.07,112.5,107.3,110.33,3446100.0,2010,,110.33
108,2010-06-09,112.98,117.87,112.22,115.43,5675900.0,2010,,115.43
109,2010-06-10,118.02,119.88,116.37,118.66,3538300.0,2010,,118.66
110,2010-06-11,117.48,121.55,116.6,120.69,4099100.0,2010,,120.69
111,2010-06-14,123.4,127.96,122.8,126.81,4969000.0,2010,,126.81
112,2010-06-15,125.0,125.1899,122.23,123.5,4530100.0,2010,,123.5
113,2010-06-16,122.8,126.0,120.02,124.67,4377100.0,2010,,124.67
114,2010-06-17,125.55,127.8,124.4,125.86,2658700.0,2010,,125.86
115,2010-06-18,125.93,127.1,124.52,126.42,2492300.0,2010,,126.42
116,2010-06-21,126.04,126.7,117.4,118.99,3725500.0,2010,,118.99
117,2010-06-22,119.52,120.3999,114.08,116.43,3961900.0,2010,,116.43
118,2010-06-23,117.75,119.0,114.02,117.77,2104700.0,2010,,117.77
119,2010-06-24,116.88,117.86,114.61,115.25,1948100.0,2010,,115.25
120,2010-06-25,115.41,118.62,112.5,117.98,2589900.0,2010,,117.98
121,2010-06-28,118.67,119.88,116.22,117.61,1650500.0,2010,,117.61
122,2010-06-29,115.42,115.83,112.07,112.58,2918500.0,2010,,112.58
123,2010-06-30,109.99,113.29,107.99,108.65,3729200.0,2010,,108.65
124,2010-07-01,108.8,110.46,103.27,109.66,3251400.0,2010,,109.66
125,2010-07-02,110.66,111.44,106.3,107.08,1602600.0,2010,,107.08
126,2010-07-06,109.4,111.41,106.29,107.27,2253400.0,2010,,107.27
127,2010-07-07,108.82,118.5,107.28,118.49,4069100.0,2010,,118.49
128,2010-07-08,120.02,122.75,115.19,116.98,3754700.0,2010,,116.98
129,2010-07-09,116.18,117.84,114.28,117.534,1818000.0,2010,,117.534
130,2010-07-12,117.95,120.5,117.1001,119.38,1915800.0,2010,,119.38
131,2010-07-13,121.42,121.71,117.85,120.92,2511600.0,2010,,120.92
132,2010-07-14,120.52,124.0,119.1,123.0,1949100.0,2010,,123.0
133,2010-07-15,121.67,122.25,119.24,121.11,2185100.0,2010,,121.11
134,2010-07-16,120.7,120.9799,117.75,118.39,2067600.0,2010,,118.39
135,2010-07-19,117.77,120.13,115.15,118.9,1891300.0,2010,,118.9
136,2010-07-20,117.15,120.9,114.55,120.39,2517700.0,2010,,120.39
137,2010-07-21,122.05,123.6,118.88,119.65,4722200.0,2010,,119.65
138,2010-07-22,109.5,112.47,101.75,103.56,13659700.0,2010,,103.56
139,2010-07-23,104.98,108.75,102.21,107.7,4786800.0,2010,,107.7
140,2010-07-26,108.51,108.99,101.56,102.79,4708500.0,2010,,102.79
141,2010-07-27,105.0,105.4599,102.53,104.09,3242800.0,2010,,104.09
142,2010-07-28,103.79,104.3599,99.7,100.31,4946700.0,2010,,100.31
143,2010-07-29,100.52,101.15,95.33,98.02,5056100.0,2010,,98.02
144,2010-07-30,99.69,103.18,98.54,102.55,4386400.0,2010,,102.55
145,2010-08-02,104.02,105.0,100.97,101.88,3470800.0,2010,,101.88
146,2010-08-03,101.06,104.734,98.73,104.41,4305600.0,2010,,104.41
147,2010-08-04,104.97,108.5,104.7,108.13,3463300.0,2010,,108.13
148,2010-08-05,107.23,110.7,105.5,110.53,3470900.0,2010,,110.53
149,2010-08-06,108.69,118.75,107.88,118.32,6956200.0,2010,,118.32
150,2010-08-09,118.0,118.95,114.61,116.9,3060000.0,2010,,116.9
151,2010-08-10,113.4,126.48,113.2,125.01,12998200.0,2010,0.0,125.01
152,2010-08-11,122.02,128.42,121.35,126.47,10192900.0,2010,,126.47
153,2010-08-12,124.45,133.8,124.02,133.05,10279900.0,2010,,133.05
154,2010-08-13,132.42,134.37,130.27,132.26,6746400.0,2010,,132.26
155,2010-08-16,131.64,137.9,130.6801,137.22,6095500.0,2010,,137.22
156,2010-08-17,139.5,140.9,132.55,132.97,8502700.0,2010,,132.97
157,2010-08-18,129.0,130.15,125.34,125.7,8532200.0,2010,,125.7
158,2010-08-19,123.75,129.77,123.5922,128.24,6653700.0,2010,,128.24
159,2010-08-20,127.68,130.76,127.51,129.96,3460200.0,2010,,129.96
160,2010-08-23,130.5,132.48,126.5,126.9,3838800.0,2010,,126.9
161,2010-08-24,125.58,125.6499,121.04,121.28,5211200.0,2010,,121.28
162,2010-08-25,120.01,124.86,119.65,124.25,2864800.0,2010,,124.25
163,2010-08-26,125.89,127.71,124.38,125.84,4071300.0,2010,,125.84
164,2010-08-27,126.35,127.5781,122.88,126.1,3019200.0,2010,,126.1
165,2010-08-30,125.25,125.7,122.57,123.1,2663300.0,2010,,123.1
166,2010-08-31,121.86,126.95,121.81,125.52,3459900.0,2010,,125.52
167,2010-09-01,130.87,136.25,129.11,134.915,8324000.0,2010,,134.915
168,2010-09-02,134.3,138.58,132.61,138.0,5257200.0,2010,,138.0
169,2010-09-03,140.0,142.5,138.05,138.48,4971500.0,2010,,138.48
170,2010-09-07,137.91,142.949,137.6,141.79,4628600.0,2010,,141.79
171,2010-09-08,143.5893,147.74,143.38,146.0,5568600.0,2010,,146.0
172,2010-09-09,148.3,149.7386,144.8,145.68,3994200.0,2010,,145.68
173,2010-09-10,146.63,146.87,144.4,146.16,2639300.0,2010,,146.16
174,2010-09-13,149.4078,149.95,147.0,147.94,3343900.0,2010,,147.94
175,2010-09-14,147.72,148.89,146.1,146.65,2916300.0,2010,,146.65
176,2010-09-15,146.59,146.59,142.62,143.12,3445200.0,2010,,143.12
177,2010-09-16,142.75,143.5,140.13,140.5,4075900.0,2010,,140.5
178,2010-09-17,142.3799,142.45,140.02,140.46,3313000.0,2010,,140.46
179,2010-09-20,142.0,144.0,140.02,142.8899,5287000.0,2010,,142.8899
180,2010-09-21,143.5,148.6,143.11,147.2,4637200.0,2010,,147.2
181,2010-09-22,150.08,156.97,149.3,156.93,8920700.0,2010,,156.93
182,2010-09-23,158.76,163.72,158.42,160.47,11713000.0,2010,,160.47
183,2010-09-24,164.12,167.12,161.0,162.21,9333000.0,2010,,162.21
184,2010-09-27,160.5,166.16,159.38,164.99,5956700.0,2010,,164.99
185,2010-09-28,164.85,164.99,159.49,161.86,5471800.0,2010,,161.86
186,2010-09-29,160.39,170.75,160.22,170.63,7783500.0,2010,,170.63
187,2010-09-30,171.8471,174.4,161.88,162.16,10286100.0,2010,,162.16
188,2010-10-01,160.6,160.7,153.81,154.66,8416100.0,2010,,154.66
189,2010-10-04,153.02,158.79,151.57,156.39,6772400.0,2010,,156.39
190,2010-10-05,159.5,160.01,154.21,156.1625,5864700.0,2010,,156.1625
191,2010-10-06,154.49,158.75,148.46,150.27,6783900.0,2010,,150.27
192,2010-10-07,150.67,154.09,148.84,151.43,4109700.0,2010,,151.43
193,2010-10-08,152.04,153.0,148.05,149.64,3482500.0,2010,,149.64
194,2010-10-11,150.74,156.4789,150.2301,153.69,4088900.0,2010,,153.69
195,2010-10-12,153.72,155.83,151.51,155.39,3635600.0,2010,,155.39
196,2010-10-13,158.1,159.5,154.01,154.61,3280100.0,2010,,154.61
197,2010-10-14,153.91,156.76,151.54,152.78,3132800.0,2010,,152.78
198,2010-10-15,153.53,155.83,152.06,155.72,3439300.0,2010,,155.72
199,2010-10-18,156.41,156.65,152.02,153.0,2853800.0,2010,,153.0
200,2010-10-19,150.31,152.43,147.35,149.33,3661100.0,2010,,149.33
201,2010-10-20,150.0,155.77,148.0,153.15,9040300.0,2010,,153.15
202,2010-10-21,169.54,174.94,166.58,172.69,15967000.0,2010,,172.69
203,2010-10-22,167.1,171.48,165.94,168.1,7042700.0,2010,,168.1
204,2010-10-25,169.23,169.85,165.06,166.84,3694900.0,2010,,166.84
205,2010-10-26,167.1,179.56,167.05,177.62,10520800.0,2010,,177.62
206,2010-10-27,179.3,184.74,175.56,178.5,9261600.0,2010,,178.5
207,2010-10-28,179.0,179.22,173.05,175.7,3770300.0,2010,,175.7
208,2010-10-29,174.94,175.8,169.32,173.57,5944400.0,2010,,173.57
209,2010-11-01,173.95,174.0,165.7,167.37,4936200.0,2010,,167.37
210,2010-11-02,166.69,173.38,166.56,171.61,5457600.0,2010,,171.61
211,2010-11-03,172.64,174.04,169.03,171.46,3911000.0,2010,,171.46
212,2010-11-04,173.35,173.43,166.6,167.82,5888400.0,2010,,167.82
213,2010-11-05,170.84,170.91,166.86,168.1,3142000.0,2010,,168.1
214,2010-11-08,166.83,170.54,165.264,169.13,4114200.0,2010,,169.13
215,2010-11-09,169.75,174.9,169.42,170.46,5753700.0,2010,,170.46
216,2010-11-10,170.0,177.26,168.65,176.87,5502700.0,2010,,176.87
217,2010-11-11,174.92,178.69,173.55,175.14,4202500.0,2010,,175.14
218,2010-11-12,174.5872,176.89,170.1,173.0,4166700.0,2010,,173.0
219,2010-11-15,171.93,173.54,167.685,168.3,4568100.0,2010,,168.3
220,2010-11-16,166.76,169.23,163.57,165.4,3909400.0,2010,,165.4
221,2010-11-17,164.71,168.51,164.02,166.68,2687200.0,2010,,166.68
222,2010-11-18,169.59,170.7999,168.02,168.33,2539500.0,2010,,168.33
223,2010-11-19,168.36,173.25,167.81,173.04,3227800.0,2010,,173.04
224,2010-11-22,181.07,188.7,181.0,188.32,10257800.0,2010,,188.32
225,2010-11-23,186.23,192.1,186.045,187.71,6815500.0,2010,,187.71
226,2010-11-24,190.91,191.83,186.82,188.77,4028900.0,2010,,188.77
227,2010-11-26,188.35,192.48,187.8,191.9,3041800.0,2010,,191.9
228,2010-11-29,194.01,200.0,192.5,198.92,7055400.0,2010,,198.92
229,2010-11-30,198.0019,206.8,195.555,205.9,11881500.0,2010,,205.9
230,2010-12-01,207.82,209.24,197.87,200.14,10712400.0,2010,,200.14
231,2010-12-02,194.23,196.45,191.34,193.42,8540400.0,2010,,193.42
232,2010-12-03,194.71,195.2,184.6,185.45,8981400.0,2010,,185.45
233,2010-12-06,186.91,193.67,186.29,193.47,6825300.0,2010,,193.47
234,2010-12-07,197.2481,199.4,189.51,189.81,7043600.0,2010,,189.81
235,2010-12-08,185.11,188.49,181.39,188.23,10477700.0,2010,,188.23
236,2010-12-09,190.0,192.14,185.59,191.05,6762200.0,2010,0.0,191.05
237,2010-12-10,197.38,197.97,192.5,194.63,6787400.0,2010,,194.63
238,2010-12-13,192.55,192.61,182.5,183.8,7149600.0,2010,,183.8
239,2010-12-14,181.14,182.7,177.11,178.45,9075700.0,2010,,178.45
240,2010-12-15,178.26,181.42,175.56,178.5,6358800.0,2010,,178.5
241,2010-12-16,178.55,182.73,178.3,181.65,4868700.0,2010,,181.65
242,2010-12-17,183.06,184.5,179.59,180.02,14772500.0,2010,,180.02
243,2010-12-20,180.8,181.05,176.537,178.05,4713700.0,2010,,178.05
244,2010-12-21,180.67,186.51,179.51,186.24,5797700.0,2010,,186.24
245,2010-12-22,187.12,189.76,184.6,185.35,4168200.0,2010,,185.35
246,2010-12-23,185.38,185.39,181.55,184.58,3002100.0,2010,,184.58
247,2010-12-27,180.15,180.84,177.76,180.01,3741300.0,2010,,180.01
248,2010-12-28,179.13,184.3699,178.52,183.67,3887900.0,2010,,183.67
249,2010-12-29,184.05,184.5,180.18,180.27,2771300.0,2010,,180.27
250,2010-12-30,180.0,180.35,178.72,179.8,2106200.0,2010,,179.8
251,2010-12-31,179.05,179.74,175.53,175.7,3080400.0,2010,,175.7
252,2011-01-03,175.0,180.87,173.5,178.41,5708000.0,2011,,178.41
253,2011-01-04,181.35,184.9,178.29,181.37,6295100.0,2011,,181.37
254,2011-01-05,181.15,182.79,178.71,179.73,4542800.0,2011,,179.73
255,2011-01-06,176.18,179.69,175.65,177.99,4570200.0,2011,,177.99
256,2011-01-07,178.67,180.55,176.38,179.3,3165000.0,2011,,179.3
257,2011-01-10,179.7,187.95,179.18,187.88,6239200.0,2011,,187.88
258,2011-01-11,189.4177,191.3,185.77,186.65,4646100.0,2011,,186.65
259,2011-01-12,188.01,189.0,184.75,188.9,3014100.0,2011,,188.9
260,2011-01-13,188.44,192.352,187.001,191.49,4271900.0,2011,,191.49
261,2011-01-14,190.81,193.25,188.79,191.48,2796500.0,2011,,191.48
262,2011-01-18,191.47,194.84,189.57,193.68,2654400.0,2011,,193.68
263,2011-01-19,192.81,193.85,189.0201,190.87,3105800.0,2011,,190.87
264,2011-01-20,186.82,188.23,181.3,185.0,5461600.0,2011,,185.0
265,2011-01-21,184.86,185.58,181.69,182.09,3558300.0,2011,,182.09
266,2011-01-24,179.99,184.42,176.07,183.96,3853100.0,2011,,183.96
267,2011-01-25,182.99,186.85,181.5615,186.74,3066300.0,2011,,186.74
268,2011-01-26,187.4,187.589,181.83,183.03,8548800.0,2011,,183.03
269,2011-01-27,207.15,211.79,204.58,210.87,18434600.0,2011,,210.87
270,2011-01-28,211.69,218.0,208.65,217.98,8972200.0,2011,0.0,217.98
271,2011-01-31,213.1,216.506,210.26,214.08,5866300.0,2011,,214.08
272,2011-02-01,214.63,216.78,212.05,212.9,4094400.0,2011,,212.9
273,2011-02-02,208.7301,213.67,208.25,211.26,4765500.0,2011,0.0,211.26
274,2011-02-03,211.05,213.3175,209.72,211.49,3035100.0,2011,,211.49
275,2011-02-04,212.96,221.0,212.0401,220.07,6323200.0,2011,,220.07
276,2011-02-07,222.79,222.81,217.8606,218.02,3633200.0,2011,,218.02
277,2011-02-08,218.25,218.39,216.14,217.625,2481100.0,2011,,217.625
278,2011-02-09,217.29,223.9781,217.29,222.29,4136300.0,2011,,222.29
279,2011-02-10,220.97,225.0,220.31,223.2,3108100.0,2011,,223.2
280,2011-02-11,224.24,231.6,223.92,231.07,6614200.0,2011,,231.07
281,2011-02-14,235.68,247.55,234.5725,247.55,11217700.0,2011,,247.55
282,2011-02-15,243.49,244.65,238.01,240.79,6867700.0,2011,,240.79
283,2011-02-16,242.71,244.89,236.34,237.7225,6507900.0,2011,,237.7225
284,2011-02-17,235.87,241.8,234.06,235.63,5635600.0,2011,,235.63
285,2011-02-18,237.78,238.369,231.39,235.51,4587600.0,2011,,235.51
286,2011-02-22,225.37,229.409,220.71,221.6,7910600.0,2011,,221.6
287,2011-02-23,215.55,217.9,205.39,211.2,9847600.0,2011,,211.2
288,2011-02-24,212.5,216.39,210.281,215.18,4518400.0,2011,,215.18
289,2011-02-25,214.63,217.49,211.05,212.44,4209800.0,2011,,212.44
290,2011-02-28,213.85,214.31,203.0,206.67,5789200.0,2011,,206.67
291,2011-03-01,206.2,207.46,200.75,204.63,5691300.0,2011,,204.63
292,2011-03-02,205.0,207.5,201.75,204.23,4718400.0,2011,,204.23
293,2011-03-03,206.5,207.09,200.35,203.37,5037600.0,2011,,203.37
294,2011-03-04,203.75,211.28,203.75,210.72,6311200.0,2011,,210.72
295,2011-03-07,214.73,214.89,204.25,207.4,5304200.0,2011,,207.4
296,2011-03-08,200.2,202.25,194.36,195.45,9714300.0,2011,,195.45
297,2011-03-09,195.29,199.44,191.12,192.99,7177000.0,2011,,192.99
298,2011-03-10,191.08,203.74,188.89,200.02,9984300.0,2011,,200.02
299,2011-03-11,202.22,205.24,200.11,204.541,5139800.0,2011,,204.541
300,2011-03-14,203.23,207.0,198.82,201.2,4273400.0,2011,,201.2
301,2011-03-15,202.48,219.2,202.0,217.11,10962400.0,2011,,217.11
302,2011-03-16,221.03,223.37,212.25,213.84,8507900.0,2011,0.0,213.84
303,2011-03-17,216.94,219.67,212.85,213.9,4101400.0,2011,,213.9
304,2011-03-18,213.56,214.44,207.32,209.4,5479200.0,2011,,209.4
305,2011-03-21,211.85,216.68,207.55,212.84,4650000.0,2011,,212.84
306,2011-03-22,220.77,222.7,218.0,221.39,6698900.0,2011,,221.39
307,2011-03-23,222.05,230.0,218.61,229.06,8268400.0,2011,,229.06
308,2011-03-24,231.98,233.1199,226.32,229.13,6284700.0,2011,,229.13
309,2011-03-25,226.96,232.01,226.58,230.01,4313200.0,2011,0.0,230.01
310,2011-03-28,233.5,241.3,233.341,237.32,7334800.0,2011,,237.32
311,2011-03-29,237.97,238.88,235.0,237.38,3832100.0,2011,,237.38
312,2011-03-30,238.69,242.1693,237.07,237.95,3862500.0,2011,,237.95
313,2011-03-31,237.28,239.7,235.04,237.78,3546100.0,2011,,237.78
314,2011-04-01,241.0,244.4404,240.4,242.09,5395200.0,2011,,242.09
315,2011-04-04,244.83,247.21,242.77,244.72,3431700.0,2011,,244.72
316,2011-04-05,244.6,248.65,242.27,244.23,3795600.0,2011,,244.23
317,2011-04-06,248.0,248.88,238.32,239.97,5749600.0,2011,,239.97
318,2011-04-07,235.38,236.47,231.03,233.96,5978600.0,2011,,233.96
319,2011-04-08,235.94,239.7,232.69,234.86,5514500.0,2011,,234.86
320,2011-04-11,232.78,235.71,226.48,228.16,4475900.0,2011,,228.16
321,2011-04-12,224.87,233.92,224.41,233.92,5781400.0,2011,,233.92
322,2011-04-13,236.48,238.85,232.27,238.75,4347200.0,2011,,238.75
323,2011-04-14,237.98,240.45,233.75,236.73,5135500.0,2011,,236.73
324,2011-04-15,236.63,236.96,233.23,235.49,3134100.0,2011,,235.49
325,2011-04-18,232.01,234.17,228.02,233.33,3109900.0,2011,,233.33
326,2011-04-19,233.77,242.29,231.86,241.55,5155400.0,2011,,241.55
327,2011-04-20,243.39,245.51,239.41,244.43,4218900.0,2011,,244.43
328,2011-04-21,244.14,252.32,243.59,252.22,5277500.0,2011,,252.22
329,2011-04-25,254.71,254.98,248.0,251.67,10150200.0,2011,,251.67
330,2011-04-26,237.11,242.23,227.3,228.91,15809100.0,2011,1.0,228.91
331,2011-04-27,228.67,236.61,225.15,235.96,8070500.0,2011,,235.96
332,2011-04-28,233.0,239.44,232.64,234.37,4407400.0,2011,,234.37
333,2011-04-29,232.8,235.47,231.7,232.67,3058900.0,2011,,232.67
334,2011-05-02,238.22,239.87,234.4048,237.192,5078600.0,2011,,237.192
335,2011-05-03,235.69,235.9448,228.0,231.24,4600000.0,2011,,231.24
336,2011-05-04,231.8,232.0,225.3,229.19,4789700.0,2011,,229.19
337,2011-05-05,226.39,233.78,226.222,230.31,3900000.0,2011,,230.31
338,2011-05-06,232.77,233.14,229.0,229.47,3160400.0,2011,,229.47
339,2011-05-09,231.805,236.8,231.36,236.41,4121900.0,2011,0.0,236.41
340,2011-05-10,237.16,239.5,235.01,237.63,3839500.0,2011,,237.63
341,2011-05-11,239.05,242.4994,238.01,240.67,4800000.0,2011,,240.67
342,2011-05-12,241.2,246.75,239.39,245.77,5200000.0,2011,,245.77
343,2011-05-13,244.13,249.62,243.33,246.52,5045300.0,2011,,246.52
344,2011-05-16,246.0,246.07,234.3,237.09,4845900.0,2011,,237.09
345,2011-05-17,235.0,238.08,231.11,236.94,4236600.0,2011,,236.94
346,2011-05-18,237.4,243.7,237.26,242.54,4421000.0,2011,0.0,242.54
347,2011-05-19,243.5,245.394,241.1,242.73,3390400.0,2011,,242.73
348,2011-05-20,241.58,246.89,241.16,245.9,4393700.0,2011,,245.9
349,2011-05-23,243.02,249.88,240.0,247.83,5000000.0,2011,,247.83
350,2011-05-24,249.89,252.68,246.62,247.6,4543200.0,2011,,247.6
351,2011-05-25,247.94,259.94,247.17,259.47,7949700.0,2011,,259.47
352,2011-05-26,259.3,265.88,258.56,263.75,5955800.0,2011,,263.75
353,2011-05-27,264.5,265.0945,261.52,264.51,2803900.0,2011,,264.51
354,2011-05-31,267.25,270.8,264.4,270.8,4808400.0,2011,,270.8
355,2011-06-01,269.47,273.64,265.5,267.26,5954900.0,2011,,267.26
356,2011-06-02,266.05,272.98,264.12,271.7,4291600.0,2011,,271.7
357,2011-06-03,270.0,276.24,269.5,273.702,4990700.0,2011,,273.702
358,2011-06-06,269.6724,277.7,260.61,262.59,6557000.0,2011,,262.59
359,2011-06-07,262.75,267.44,260.78,263.69,5201600.0,2011,,263.69
360,2011-06-08,263.26,265.44,258.5,262.26,3980600.0,2011,,262.26
361,2011-06-09,262.22,264.48,258.2,262.57,3084500.0,2011,,262.57
362,2011-06-10,261.62,264.6,257.82,258.622,4357400.0,2011,,258.622
363,2011-06-13,259.78,263.0,254.74,257.22,3320900.0,2011,,257.22
364,2011-06-14,259.8,261.6,255.94,261.128,3045600.0,2011,,261.128
365,2011-06-15,259.48,262.77,256.29,257.12,3178300.0,2011,,257.12
366,2011-06-16,256.45,257.69,244.2604,249.3,5624800.0,2011,,249.3
367,2011-06-17,251.05,251.84,244.7,245.67,4079200.0,2011,,245.67
368,2011-06-20,241.86,247.81,240.12,245.63,2807000.0,2011,,245.63
369,2011-06-21,245.69,254.8,242.86,253.65,3087700.0,2011,,253.65
370,2011-06-22,251.8029,253.24,247.68,248.66,3125200.0,2011,,248.66
371,2011-06-23,245.1429,260.85,244.7,255.72,5249400.0,2011,,255.72
372,2011-06-24,257.0,260.5,254.09,256.96,4866200.0,2011,,256.96
373,2011-06-27,254.9,262.46,251.639,260.12,3308600.0,2011,,260.12
374,2011-06-28,261.92,266.59,260.57,265.09,2355800.0,2011,,265.09
375,2011-06-29,266.99,268.74,263.0,264.94,2605700.0,2011,,264.94
376,2011-06-30,264.7,265.0,260.8,262.69,2566700.0,2011,,262.69
377,2011-07-01,262.06,268.26,262.06,267.99,3991500.0,2011,,267.99
378,2011-07-05,276.0,291.23,275.71,289.63,8986300.0,2011,0.0,289.63
379,2011-07-06,286.65,291.78,284.5,290.96,4655400.0,2011,,290.96
380,2011-07-07,293.43,297.35,291.63,292.42,3824300.0,2011,,292.42
381,2011-07-08,288.26,295.8,287.1208,295.14,2962600.0,2011,,295.14
382,2011-07-11,294.83,301.5,286.9,290.74,5273900.0,2011,,290.74
383,2011-07-12,291.93,296.29,286.8,291.27,5191400.0,2011,,291.27
384,2011-07-13,300.7,304.79,296.6,298.73,7035000.0,2011,0.0,298.73
385,2011-07-14,299.5,300.0,285.26,286.62,5840200.0,2011,,286.62
386,2011-07-15,287.96,289.75,281.62,286.93,4065600.0,2011,,286.93
387,2011-07-18,282.46,282.47,274.24,279.0,4120600.0,2011,,279.0
388,2011-07-19,284.0,289.31,283.94,287.29,2735600.0,2011,,287.29
389,2011-07-20,283.0,284.9,278.02,281.4,2844900.0,2011,,281.4
